Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Кислаева,Анна,жен,32,179,Москва,конструктор,20000,нет
Киулов,Антон,муж,54,167,Уфа,бухгалтер,500000,да
Кичина,Анна,жен,35,167,Калининград,бухгалтер,800000,нет
Кишалова,Ольга,жен,31,187,Казань,руководитель группы,600000,да
Кишилов,Никита,муж,26,172,Рязань,конструктор,350000,да
Кишнев,Андрей,муж,58,179,Ачинск,кондитер,50000,нет
Кладинов,Максим,муж,22,166,Калининград,учитель,90000,нет
Клаева,Марина,жен,29,159,Санкт-Петербург,ведущий инженер,900000,да
Клеветов,Василий,муж,18,184,Уфа,кондитер,20000,нет
Клеменкова,Дарья,жен,40,160,Калининград,учитель,20000,да
Кленчев,Михаил,муж,36,162,Москва,директор предприятия,90000,нет
Клепица,Евгения,жен,19,169,Рязань,бухгалтер,500000,нет
Клестова,Мария,жен,38,161,Москва,конструктор,35000,да
Клиблеева,Анастасия,жен,47,180,Санкт-Петербург,ведущий инженер,500000,нет
Климахина,Марина,жен,33,156,Калининград,ведущий инженер,50000,нет
Клименов,Андрей,муж,46,174,Омск,бухгалтер,700000,нет
Климков,Пётр,муж,30,169,Калининград,ведущий инженер,35000,да
Климушина,Дарья,жен,36,187,Рязань,кондитер,500000,нет
Климченков,Михаил,муж,38,180,Казань,конструктор,40000,нет
Клиншов,Антон,муж,58,163,Санкт-Петербург,конструктор,20000,нет
Клиорина,Мария,жен,47,184,Рязань,директор предприятия,900000,нет
Клисова,Анна,жен,28,167,Рязань,инженер,90000,да
Клишанов,Пётр,муж,39,165,Калининград,кондитер,80000,нет
Клочихина,Анастасия,жен,29,182,Казань,инженер,40000,да
Клсоглядов,Василий,муж,18,165,Санкт-Петербург,директор предприятия,25000,нет
Клудзина,Мария,жен,33,164,Казань,учитель,20000,да
Клышников,Александр,муж,44,178,Омск,инженер,70000,нет
Клюжева,Анна,жен,58,157,Казань,руководитель группы,40000,да
Ключаров,Василий,муж,53,188,Москва,бухгалтер,500000,нет
Ключикова,Евгения,жен,28,157,Мурманск,руководитель группы,50000,да
Клюяков,Александр,муж,55,164,Владимир,конструктор,80000,да
Кмольянов,Антон,муж,23,182,Санкт-Петербург,учитель,60000,да
Книгина,Диана,жен,34,157,Уфа,инженер,350000,нет
Кнорозов,Сергей,муж,30,157,Казань,инженер,30000,нет
Князьева,Юлия,жен,50,163,Ачинск,инженер,45000,да
Кобеков,Михаил,муж,18,186,Казань,руководитель группы,80000,нет
Кобурова,Ольга,жен,34,159,Калининград,кондитер,150000,нет
Ковалышкина,Анастасия,жен,58,166,Москва,учитель,500000,нет
Ковда,Анна,жен,33,171,Владимир,кондитер,250000,нет
Ковнерева,Кристина,жен,40,175,Уфа,ведущий инженер,70000,да
Коврежникова,Ольга,жен,57,164,Омск,директор предприятия,35000,да
Ковриженкова,Ольга,жен,49,186,Рязань,учитель,25000,нет
Ковшарева,Анастасия,жен,23,189,Санкт-Петербург,конструктор,600000,нет
Ковыркаев,Никита,муж,49,155,Мурманск,бухгалтер,300000,да
Ковырова,Диана,жен,53,188,Омск,директор предприятия,500000,нет
Когакова,Анна,жен,23,157,Омск,руководитель группы,80000,да
Коганцева,Мария,жен,39,174,Рязань,руководитель группы,20000,да
Когуров,Михаил,муж,55,171,Уфа,кондитер,500000,да
Кодашев,Сергей,муж,30,189,Уфа,учитель,300000,да
Кодукова,Юлия,жен,27,184,Уфа,инженер,500000,нет
Кожакина,Юлия,жен,26,185,Владимир,конструктор,500000,нет
Кожариков,Александр,муж,32,167,Ачинск,руководитель группы,30000,нет
Кожевников,Андрей,муж,31,172,Ачинск,учитель,90000,да
Кожемяченкова,Юлия,жен,58,181,Владимир,учитель,70000,нет
Кожитова,Мария,жен,27,171,Уфа,бухгалтер,20000,нет
Кожиченков,Андрей,муж,50,174,Калининград,ведущий инженер,50000,да
Кожуринцев,Пётр,муж,41,176,Мурманск,директор предприятия,150000,да
Кожушкина,Евгения,жен,29,165,Казань,учитель,400000,да
Козенков,Пётр,муж,20,156,Мурманск,кондитер,500000,да
Козинда,Марина,жен,24,164,Калининград,конструктор,250000,да
Козичкина,Анастасия,жен,27,176,Владимир,руководитель группы,20000,нет
