Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Килишова,Мария,жен,38,182,Уфа,конструктор,20000,да
Кильдышев,Пётр,муж,33,170,Уфа,ведущий инженер,70000,нет
Киляров,Василий,муж,56,184,Омск,учитель,35000,нет
Кимейша,Анастасия,жен,58,159,Мурманск,бухгалтер,100000,да
Кимяшова,Марина,жен,55,179,Ачинск,бухгалтер,80000,да
Кинев,Сергей,муж,41,159,Казань,бухгалтер,100000,нет
Кинешева,Юлия,жен,34,179,Владимир,учитель,70000,да
Киншаков,Пётр,муж,57,161,Санкт-Петербург,ведущий инженер,100000,нет
Кинькова,Анастасия,жен,34,155,Рязань,конструктор,50000,да
Киптякова,Диана,жен,24,175,Уфа,инженер,500000,нет
Киракозова,Анна,жен,36,179,Владимир,конструктор,250000,да
Кирдаков,Максим,муж,21,162,Казань,руководитель группы,90000,да
Кирзанова,Ольга,жен,53,164,Москва,инженер,300000,да
Кирилушкина,Евгения,жен,43,173,Санкт-Петербург,бухгалтер,50000,да
Кириндасов,Сергей,муж,20,168,Казань,ведущий инженер,150000,нет
Кирищева,Евгения,жен,41,186,Рязань,кондитер,60000,да
Кирлова,Мария,жен,20,189,Ачинск,учитель,30000,да
Кирокосова,Анна,жен,39,187,Владимир,кондитер,80000,нет
Кирпова,Кристина,жен,35,183,Ачинск,учитель,500000,нет
Кирюнина,Кристина,жен,19,186,Мурманск,конструктор,90000,да
Кирюшечкина,Дарья,жен,49,174,Ачинск,бухгалтер,40000,нет
Киселев-дмитриев,Александр,муж,25,187,Калининград,бухгалтер,100000,нет
Кисленкова,Евгения,жен,38,161,Санкт-Петербург,конструктор,60000,да
Кислова,Анна,жен,33,163,Калининград,директор предприятия,60000,нет
Кистанова,Юлия,жен,55,165,Москва,кондитер,25000,да
Китнецов,Максим,муж,39,172,Калининград,бухгалтер,100000,нет
Кичакова,Марина,жен,54,174,Калининград,конструктор,20000,да
Кичкирова,Марина,жен,53,170,Владимир,бухгалтер,500000,да
Кияница,Диана,жен,49,167,Рязань,учитель,150000,нет
Ккнязева,Мария,жен,18,183,Москва,ведущий инженер,400000,да
Клаева,Диана,жен,27,176,Омск,учитель,40000,нет
Клаптанов,Пётр,муж,44,160,Калининград,учитель,600000,нет
Клеенкова,Марина,жен,55,165,Санкт-Петербург,директор предприятия,700000,нет
Клеков,Александр,муж,33,185,Санкт-Петербург,директор предприятия,60000,да
Клемешев,Андрей,муж,33,178,Казань,учитель,400000,да
Кленцова,Дарья,жен,36,161,Мурманск,ведущий инженер,100000,нет
Клетрова,Анастасия,жен,27,171,Владимир,директор предприятия,50000,нет
Клеченова,Мария,жен,23,161,Ачинск,инженер,300000,да
Клиличева,Ольга,жен,24,185,Санкт-Петербург,учитель,250000,да
Климашина,Кристина,жен,44,174,Владимир,директор предприятия,600000,нет
Климентов,Михаил,муж,49,167,Калининград,инженер,800000,нет
Клинина,Кристина,жен,22,174,Уфа,учитель,300000,нет
Клинушкина,Кристина,жен,20,187,Владимир,инженер,100000,да
Клипина,Дарья,жен,30,165,Рязань,инженер,90000,да
Клишов,Александр,муж,46,161,Калининград,инженер,250000,да
Клокатова,Диана,жен,56,178,Омск,инженер,150000,да
Клопотова,Юлия,жен,37,186,Рязань,руководитель группы,20000,да
Клушанцев,Антон,муж,30,176,Москва,конструктор,35000,нет
Клюзева,Анна,жен,42,172,Ачинск,конструктор,70000,нет
Клюквина,Ольга,жен,46,161,Ачинск,ведущий инженер,600000,нет
Клюсова,Дарья,жен,43,164,Мурманск,кондитер,30000,да
Ключина,Диана,жен,22,167,Рязань,директор предприятия,70000,нет
Кляусов,Антон,муж,45,164,Мурманск,учитель,250000,нет
Книшенков,Михаил,муж,58,158,Омск,руководитель группы,25000,да
Кобдина,Дарья,жен,53,164,Москва,директор предприятия,250000,да
Коботов,Максим,муж,34,167,Уфа,кондитер,800000,нет
Коваев,Сергей,муж,23,180,Владимир,руководитель группы,350000,да
Ковалдина,Диана,жен,19,187,Мурманск,бухгалтер,35000,да
Ковардашева,Юлия,жен,18,167,Казань,директор предприятия,800000,нет
Коверенкова,Анна,жен,47,162,Москва,ведущий инженер,600000,нет
